Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-10-22 07-AM,BTCUSD,8217.79,8247.59,8211.93,8247.59,0.5084,4182.42
2019-10-22 06-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-22 05-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-22 04-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-22 03-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-22 02-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-22 01-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-22 12-AM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-21 11-PM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-21 10-PM,BTCUSD,8217.79,8217.79,8217.79,8217.79,0.0,0.0
2019-10-21 09-PM,BTCUSD,8207.9,8217.79,8207.9,8217.79,0.4118,3382.71
2019-10-21 08-PM,BTCUSD,8199.02,8207.9,8199.02,8207.9,0.3152,2586.69
2019-10-21 07-PM,BTCUSD,8300,8300,8188.9,8199.02,0.4023,3298.18
2019-10-21 06-PM,BTCUSD,8300,8300,8300,8300,0.0,0.0
2019-10-21 05-PM,BTCUSD,8300,8300,8300,8300,0.0,0.0
2019-10-21 04-PM,BTCUSD,8300,8300,8300,8300,0.0,0.0
2019-10-21 03-PM,BTCUSD,8251.5,8300,8251.5,8300,0.4878,4031.52
2019-10-21 02-PM,BTCUSD,8263.9,8263.9,8251.5,8251.5,0.01726,142.42
2019-10-21 01-PM,BTCUSD,8228.42,8263.9,8228.42,8263.9,0.04601,380.01
2019-10-21 12-PM,BTCUSD,8284.89,8284.89,8228.42,8228.42,0.01692,139.25
2019-10-21 11-AM,BTCUSD,8261.88,8284.89,8261.88,8284.89,0.006035,50.0
2019-10-21 10-AM,BTCUSD,8202.74,8261.88,8202.74,8261.88,0.3332,2745.57
2019-10-21 09-AM,BTCUSD,8226.68,8226.68,8202.74,8202.74,0.374,3068.21
2019-10-21 08-AM,BTCUSD,8226.68,8226.68,8226.68,8226.68,0.0,0.0
2019-10-21 07-AM,BTCUSD,8251.05,8252,8221.68,8226.68,0.06583,542.26
2019-10-21 06-AM,BTCUSD,8218.63,8251.05,8218.63,8251.05,0.4206,3470.61
2019-10-21 05-AM,BTCUSD,8218.63,8218.63,8218.63,8218.63,0.0,0.0
2019-10-21 04-AM,BTCUSD,8218.63,8218.63,8218.63,8218.63,0.0,0.0
2019-10-21 03-AM,BTCUSD,8251.3,8251.3,8218.63,8218.63,0.0008834,7.26
2019-10-21 02-AM,BTCUSD,8220,8251.3,8220,8251.3,0.1411,1163.88
2019-10-21 01-AM,BTCUSD,8231.9,8231.9,8220,8220,0.01953,160.56
2019-10-21 12-AM,BTCUSD,8221.7,8231.9,8221.7,8231.9,0.03257,268.02
2019-10-20 11-PM,BTCUSD,8005.2,8221.7,8005.2,8221.7,0.05124,421.13
2019-10-20 10-PM,BTCUSD,8005.2,8005.2,8005.2,8005.2,0.0,0.0
2019-10-20 09-PM,BTCUSD,8220.59,8220.59,8005.2,8005.2,0.02135,171.65
2019-10-20 08-PM,BTCUSD,8258,8258,8220.59,8220.59,1.093,9026.13
2019-10-20 07-PM,BTCUSD,8187.77,8258,8174.3,8258,0.5426,4464.14
2019-10-20 06-PM,BTCUSD,8157.68,8187.77,8157.68,8187.77,0.4088,3342.44
2019-10-20 05-PM,BTCUSD,8059.91,8157.68,8059.91,8157.68,1.393,11337.81
2019-10-20 04-PM,BTCUSD,8030.01,8065.9,8030.01,8059.91,0.2223,1788.51
2019-10-20 03-PM,BTCUSD,8012.69,8030.01,8012.69,8030.01,0.1864,1495.07
2019-10-20 02-PM,BTCUSD,7988.51,8012.69,7988.51,8012.69,0.8214,6571.95
2019-10-20 01-PM,BTCUSD,7988.51,7988.51,7988.51,7988.51,0.0,0.0
2019-10-20 12-PM,BTCUSD,7973.01,7988.51,7972.96,7988.51,0.4214,3365.4
2019-10-20 11-AM,BTCUSD,7973.01,7973.01,7973.01,7973.01,0.0,0.0
2019-10-20 10-AM,BTCUSD,7973.01,7973.01,7973.01,7973.01,0.0,0.0
2019-10-20 09-AM,BTCUSD,7920,7973.01,7920,7973.01,0.4296,3419.6
2019-10-20 08-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 07-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 06-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 05-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 04-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 03-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 02-AM,BTCUSD,7920,7920,7920,7920,0.0,0.0
2019-10-20 01-AM,BTCUSD,7935.64,7935.64,7920,7920,0.03037,240.55
2019-10-20 12-AM,BTCUSD,7935.64,7935.64,7935.64,7935.64,0.0,0.0
2019-10-19 11-PM,BTCUSD,7935.64,7935.64,7935.64,7935.64,0.0,0.0
2019-10-19 10-PM,BTCUSD,7935.64,7935.64,7935.64,7935.64,0.0,0.0
2019-10-19 09-PM,BTCUSD,8019.6,8019.6,7935.64,7935.64,0.05975,474.14
2019-10-19 08-PM,BTCUSD,8019.6,8019.6,8019.6,8019.6,0.0,0.0
2019-10-19 07-PM,BTCUSD,8019.6,8019.6,8019.6,8019.6,0.0,0.0
2019-10-19 06-PM,BTCUSD,8019.6,8019.6,8019.6,8019.6,0.0,0.0
2019-10-19 05-PM,BTCUSD,8010,8019.6,8010,8019.6,1.004,8051.3
2019-10-19 04-PM,BTCUSD,8036.19,8036.19,8010,8010,0.03193,255.73
2019-10-19 03-PM,BTCUSD,8036.19,8036.19,8036.19,8036.19,0.0,0.0
2019-10-19 02-PM,BTCUSD,8031.66,8040.25,8010.47,8036.19,0.28,2250.04
2019-10-19 01-PM,BTCUSD,7985.6,8031.66,7985.6,8031.66,0.1684,1347.09
2019-10-19 12-PM,BTCUSD,7974.87,7985.6,7963.4,7985.6,0.269,2147.27
2019-10-19 11-AM,BTCUSD,7974.87,7974.87,7974.87,7974.87,0.0,0.0
2019-10-19 10-AM,BTCUSD,7983.3,7983.3,7974.87,7974.87,0.01016,81.0
2019-10-19 09-AM,BTCUSD,7983.3,7983.3,7983.3,7983.3,0.0,0.0
2019-10-19 08-AM,BTCUSD,7960.25,7983.3,7960.25,7983.3,0.2176,1734.76
2019-10-19 07-AM,BTCUSD,7941.89,7960.25,7941.89,7960.25,0.0292,232.4
2019-10-19 06-AM,BTCUSD,7941.89,7941.89,7941.89,7941.89,0.0,0.0
2019-10-19 05-AM,BTCUSD,7941.89,7941.89,7941.89,7941.89,0.0,0.0
2019-10-19 04-AM,BTCUSD,7941.89,7941.89,7941.89,7941.89,0.0,0.0
2019-10-19 03-AM,BTCUSD,7978.8,7978.8,7941.89,7941.89,0.02823,224.37
2019-10-19 02-AM,BTCUSD,7978.8,7978.8,7978.8,7978.8,0.0,0.0
2019-10-19 01-AM,BTCUSD,7978.8,7978.8,7978.8,7978.8,0.0,0.0
2019-10-19 12-AM,BTCUSD,7978.8,7978.8,7978.8,7978.8,0.0,0.0
2019-10-18 11-PM,BTCUSD,7978.8,7978.8,7978.8,7978.8,0.0,0.0
2019-10-18 10-PM,BTCUSD,7961.47,7978.8,7961.47,7978.8,0.6665,5311.07
2019-10-18 09-PM,BTCUSD,7959.45,7961.47,7952.2,7961.47,0.01705,135.58
2019-10-18 08-PM,BTCUSD,7961.5,7961.5,7959.45,7959.45,0.024,191.03
2019-10-18 07-PM,BTCUSD,8002.97,8002.97,7959.8,7961.5,0.07412,589.97
2019-10-18 06-PM,BTCUSD,7936.9,8002.97,7936.9,8002.97,0.346,2761.09
2019-10-18 05-PM,BTCUSD,7936.9,7936.9,7936.9,7936.9,0.0,0.0
2019-10-18 04-PM,BTCUSD,7936.9,7936.9,7936.9,7936.9,0.0,0.0
2019-10-18 03-PM,BTCUSD,7910.46,7936.9,7910.46,7936.9,0.01913,151.85
2019-10-18 02-PM,BTCUSD,7992.92,7992.92,7910.46,7910.46,0.1678,1331.96
2019-10-18 01-PM,BTCUSD,7992.92,7992.92,7992.92,7992.92,0.0,0.0
2019-10-18 12-PM,BTCUSD,7932.6,7992.92,7932.6,7992.92,0.09653,769.69
2019-10-18 11-AM,BTCUSD,7877.66,7932.6,7877.66,7932.6,0.05959,472.57
2019-10-18 10-AM,BTCUSD,7877.66,7877.66,7877.66,7877.66,0.0,0.0
2019-10-18 09-AM,BTCUSD,7877.66,7877.66,7877.66,7877.66,0.0,0.0
2019-10-18 08-AM,BTCUSD,7932.9,7932.9,7877.66,7877.66,0.08589,677.94
2019-10-18 07-AM,BTCUSD,7895.08,7932.9,7895.08,7932.9,2.135,16932.87
2019-10-18 06-AM,BTCUSD,7895.08,7895.08,7895.08,7895.08,0.0,0.0
2019-10-18 05-AM,BTCUSD,8106.4,8106.4,7895.08,7895.08,2.086,16774.45
2019-10-18 04-AM,BTCUSD,8106.4,8106.4,8106.4,8106.4,0.0,0.0
2019-10-18 03-AM,BTCUSD,8106.4,8106.4,8106.4,8106.4,0.0,0.0
2019-10-18 02-AM,BTCUSD,8101.29,8106.4,8101.29,8106.4,0.06391,518.08
2019-10-18 01-AM,BTCUSD,8085.99,8101.29,8085.99,8101.29,0.1181,956.39
2019-10-18 12-AM,BTCUSD,8072.9,8085.99,8068.93,8085.99,0.1279,1033.46
2019-10-17 11-PM,BTCUSD,8069.92,8072.9,8056.9,8072.9,0.02014,162.59
2019-10-17 10-PM,BTCUSD,8063.09,8069.92,8063.09,8069.92,0.03903,314.93
2019-10-17 09-PM,BTCUSD,8050.09,8063.09,8050.09,8063.09,0.00192,15.48
2019-10-17 08-PM,BTCUSD,8095.69,8095.69,8050.09,8050.09,0.002697,21.71
2019-10-17 07-PM,BTCUSD,8095.69,8095.69,8095.69,8095.69,0.0,0.0
2019-10-17 06-PM,BTCUSD,8124.36,8124.36,8095.69,8095.69,0.0009449,7.65
2019-10-17 05-PM,BTCUSD,8124.36,8124.36,8124.36,8124.36,0.0,0.0
2019-10-17 04-PM,BTCUSD,8072.89,8124.36,8072.89,8124.36,0.1586,1285.64
2019-10-17 03-PM,BTCUSD,8067.14,8072.89,8047,8072.89,0.00555,44.74
2019-10-17 02-PM,BTCUSD,8085.5,8085.5,8067.14,8067.14,0.00879,70.91
2019-10-17 01-PM,BTCUSD,8050,8085.5,8050,8085.5,2.035,16423.76
2019-10-17 12-PM,BTCUSD,8095.44,8095.44,8020.44,8050,0.3106,2501.95
2019-10-17 11-AM,BTCUSD,8075,8105.3,8075,8095.44,2.001,16200.88
2019-10-17 10-AM,BTCUSD,8052.3,8075,8052.3,8075,0.7821,6315.32
2019-10-17 09-AM,BTCUSD,8044.99,8052.3,8014.18,8052.3,0.1514,1214.17
2019-10-17 08-AM,BTCUSD,7991.2,8044.99,7991.2,8044.99,0.3726,2986.59
2019-10-17 07-AM,BTCUSD,7991,7991.2,7982.9,7991.2,0.08055,643.52
2019-10-17 06-AM,BTCUSD,7970.87,7991,7970.87,7991,0.06,479.43
2019-10-17 05-AM,BTCUSD,7976.75,7976.75,7969.98,7970.87,0.00256,20.4
2019-10-17 04-AM,BTCUSD,7982.4,7982.4,7976.75,7976.75,0.008,63.81
2019-10-17 03-AM,BTCUSD,7996,7996,7980.1,7982.4,0.2441,1948.0
2019-10-17 02-AM,BTCUSD,7996,7996,7996,7996,0.0,0.0
2019-10-17 01-AM,BTCUSD,7996,7996,7996,7996,0.0,0.0
2019-10-17 12-AM,BTCUSD,8010.9,8010.9,7996,7996,0.02501,200.0
2019-10-16 11-PM,BTCUSD,8003.7,8010.9,7997.9,8010.9,0.2475,1982.26
2019-10-16 10-PM,BTCUSD,7988.3,8003.7,7988.3,8003.7,0.2616,2092.83
2019-10-16 09-PM,BTCUSD,7979.1,7988.3,7979.1,7988.3,0.09136,729.39
2019-10-16 08-PM,BTCUSD,7951.27,7979.1,7951.27,7979.1,0.3394,2707.02
2019-10-16 07-PM,BTCUSD,7961.51,7973.51,7926.91,7951.27,0.0316,250.74
2019-10-16 06-PM,BTCUSD,7955.89,7961.51,7955.89,7961.51,0.001885,15.01
2019-10-16 05-PM,BTCUSD,8003,8003,7955.89,7955.89,0.001161,9.24
2019-10-16 04-PM,BTCUSD,7975,8003,7961,8003,0.11,876.43
2019-10-16 03-PM,BTCUSD,7979,7979,7975,7975,0.0141,112.45
2019-10-16 02-PM,BTCUSD,7999,7999,7979,7979,4.186,33479.74
2019-10-16 01-PM,BTCUSD,7999,7999,7999,7999,0.06646,531.62
2019-10-16 12-PM,BTCUSD,8142.8,8142.8,7999,7999,1.395,11170.61
2019-10-16 11-AM,BTCUSD,8121.29,8187.7,8100,8142.8,0.2771,2257.35
2019-10-16 10-AM,BTCUSD,8121.29,8121.29,8121.29,8121.29,0.0,0.0
2019-10-16 09-AM,BTCUSD,8121.29,8121.29,8121.29,8121.29,0.0,0.0
2019-10-16 08-AM,BTCUSD,8175.8,8175.8,8121.29,8121.29,0.07522,610.85
2019-10-16 07-AM,BTCUSD,8175.8,8175.8,8175.8,8175.8,0.0,0.0
2019-10-16 06-AM,BTCUSD,8175.8,8175.8,8175.8,8175.8,0.0,0.0
2019-10-16 05-AM,BTCUSD,8175.8,8175.8,8175.8,8175.8,0.0,0.0
2019-10-16 04-AM,BTCUSD,8175.8,8175.8,8175.8,8175.8,0.0,0.0
2019-10-16 03-AM,BTCUSD,8175.8,8175.8,8175.8,8175.8,0.0,0.0
2019-10-16 02-AM,BTCUSD,8167.36,8175.8,8167.36,8175.8,0.05196,424.83
2019-10-16 01-AM,BTCUSD,8167.36,8167.36,8167.36,8167.36,0.0,0.0
2019-10-16 12-AM,BTCUSD,8167.36,8167.36,8167.36,8167.36,0.0,0.0
2019-10-15 11-PM,BTCUSD,8167.36,8167.36,8167.36,8167.36,0.0,0.0
2019-10-15 10-PM,BTCUSD,8167.36,8167.36,8167.36,8167.36,0.0,0.0
2019-10-15 09-PM,BTCUSD,8188.4,8188.4,8156.22,8167.36,0.126,1028.63
2019-10-15 08-PM,BTCUSD,8188.4,8188.4,8188.4,8188.4,0.0,0.0
2019-10-15 07-PM,BTCUSD,8152.78,8188.4,8152.78,8188.4,0.008898,72.85
2019-10-15 06-PM,BTCUSD,8208,8208,8152.78,8152.78,0.1351,1101.9
2019-10-15 05-PM,BTCUSD,8208,8208,8208,8208,0.0,0.0
2019-10-15 04-PM,BTCUSD,8334.57,8334.57,8208,8208,0.05575,459.9
2019-10-15 03-PM,BTCUSD,8316.5,8334.57,8276.7,8334.57,1.655,13775.87
2019-10-15 02-PM,BTCUSD,8316.5,8316.5,8316.2,8316.5,0.01067,88.75
2019-10-15 01-PM,BTCUSD,8310,8316.5,8310,8316.5,0.1369,1138.75
2019-10-15 12-PM,BTCUSD,8321.08,8321.08,8310,8310,0.006017,50.0
2019-10-15 11-AM,BTCUSD,8314.51,8325.56,8295.5,8321.08,0.2172,1806.87
2019-10-15 10-AM,BTCUSD,8304,8314.51,8299.97,8314.51,0.1416,1176.69
2019-10-15 09-AM,BTCUSD,8304,8304,8304,8304,0.0,0.0
2019-10-15 08-AM,BTCUSD,8304,8304,8304,8304,0.0,0.0
2019-10-15 07-AM,BTCUSD,8295.59,8304,8295.59,8304,0.01829,151.85
2019-10-15 06-AM,BTCUSD,8350.81,8350.81,8295.59,8295.59,0.00871,72.25
2019-10-15 05-AM,BTCUSD,8360.9,8360.9,8334.2,8350.81,0.03597,300.02
2019-10-15 04-AM,BTCUSD,8360.9,8360.9,8360.9,8360.9,0.0,0.0
2019-10-15 03-AM,BTCUSD,8360.9,8360.9,8360.9,8360.9,0.0,0.0
2019-10-15 02-AM,BTCUSD,8360.9,8360.9,8360.9,8360.9,0.0,0.0
2019-10-15 01-AM,BTCUSD,8360.9,8360.9,8360.9,8360.9,0.0,0.0
2019-10-15 12-AM,BTCUSD,8312.59,8360.9,8312.59,8360.9,0.03216,268.6
2019-10-14 11-PM,BTCUSD,8312.59,8312.59,8312.59,8312.59,0.0,0.0
2019-10-14 10-PM,BTCUSD,8319.95,8319.95,8312.59,8312.59,0.01324,110.08
2019-10-14 09-PM,BTCUSD,8364.37,8364.37,8319.95,8319.95,0.05387,448.2
2019-10-14 08-PM,BTCUSD,8364.37,8364.37,8364.37,8364.37,0.0,0.0
2019-10-14 07-PM,BTCUSD,8355.5,8370.11,8355.5,8364.37,0.144,1204.61
2019-10-14 06-PM,BTCUSD,8334.74,8355.5,8334.74,8355.5,1.272,10609.91
2019-10-14 05-PM,BTCUSD,8333.3,8355,8307.96,8334.74,0.0773,645.66
2019-10-14 04-PM,BTCUSD,8277.2,8333.3,8272.57,8333.3,0.3211,2665.27
2019-10-14 03-PM,BTCUSD,8288.8,8288.8,8275.7,8277.2,0.01178,97.48
2019-10-14 02-PM,BTCUSD,8288.8,8288.8,8283.8,8288.8,0.02592,214.73
2019-10-14 01-PM,BTCUSD,8297.57,8297.57,8276.9,8288.8,0.028,231.83
2019-10-14 12-PM,BTCUSD,8297.57,8297.57,8297.57,8297.57,0.0,0.0
2019-10-14 11-AM,BTCUSD,8338.2,8338.2,8297.57,8297.57,0.06812,565.22
2019-10-14 10-AM,BTCUSD,8304.86,8338.2,8304.86,8338.2,0.08035,669.87
2019-10-14 09-AM,BTCUSD,8304.86,8304.86,8304.86,8304.86,0.0,0.0
2019-10-14 08-AM,BTCUSD,8332.61,8332.61,8304.86,8304.86,0.001262,10.48
2019-10-14 07-AM,BTCUSD,8332.61,8332.61,8332.61,8332.61,0.09646,803.8
2019-10-14 06-AM,BTCUSD,8332.61,8332.61,8332.61,8332.61,0.007363,61.35
2019-10-14 05-AM,BTCUSD,8303.2,8332.61,8298.95,8332.61,0.2153,1788.62
2019-10-14 04-AM,BTCUSD,8303.2,8303.2,8303.2,8303.2,0.0,0.0
2019-10-14 03-AM,BTCUSD,8293.78,8303.2,8293.78,8303.2,0.004723,39.21
2019-10-14 02-AM,BTCUSD,8303.65,8303.65,8293.78,8293.78,0.002379,19.73
2019-10-14 01-AM,BTCUSD,8271.92,8303.65,8271.92,8303.65,0.3613,3000.05
2019-10-14 12-AM,BTCUSD,8271.92,8271.92,8271.92,8271.92,0.0,0.0
2019-10-13 11-PM,BTCUSD,8310.2,8310.6,8271.92,8271.92,0.04791,397.06
2019-10-13 10-PM,BTCUSD,8258.7,8310.2,8257.9,8310.2,0.1948,1608.66
2019-10-13 09-PM,BTCUSD,8248,8258.7,8248,8258.7,0.0008178,6.754
2019-10-13 08-PM,BTCUSD,8444.6,8444.6,8208.3,8248,0.1498,1257.66
2019-10-13 07-PM,BTCUSD,8434,8449.18,8434,8444.6,0.01392,117.55
2019-10-13 06-PM,BTCUSD,8434,8434,8434,8434,0.0,0.0
2019-10-13 05-PM,BTCUSD,8434,8434,8434,8434,0.0,0.0
2019-10-13 04-PM,BTCUSD,8416.66,8448.2,8416.66,8434,0.5301,4469.11
2019-10-13 03-PM,BTCUSD,8411.5,8416.96,8411.5,8416.66,0.008913,75.02
2019-10-13 02-PM,BTCUSD,8423.5,8423.5,8411.5,8411.5,0.02766,232.66
2019-10-13 01-PM,BTCUSD,8403.77,8423.5,8402.19,8423.5,0.1822,1534.55
2019-10-13 12-PM,BTCUSD,8372.79,8456.64,8372.79,8403.77,1.98,16670.55
2019-10-13 11-AM,BTCUSD,8354.1,8372.79,8354.1,8372.79,0.611,5109.25
2019-10-13 10-AM,BTCUSD,8346.31,8354.1,8346.31,8354.1,0.1201,1003.2
2019-10-13 09-AM,BTCUSD,8346.31,8346.31,8346.31,8346.31,0.0,0.0
2019-10-13 08-AM,BTCUSD,8319.35,8346.31,8319.35,8346.31,0.004193,35.0
2019-10-13 07-AM,BTCUSD,8319.35,8319.35,8319.35,8319.35,0.0,0.0
2019-10-13 06-AM,BTCUSD,8349.02,8349.02,8319.35,8319.35,0.008794,73.16
2019-10-13 05-AM,BTCUSD,8349.02,8349.02,8349.02,8349.02,0.0,0.0
2019-10-13 04-AM,BTCUSD,8349.02,8349.02,8349.02,8349.02,0.0,0.0
2019-10-13 03-AM,BTCUSD,8349.02,8349.02,8349.02,8349.02,0.0,0.0
2019-10-13 02-AM,BTCUSD,8349.02,8349.02,8349.02,8349.02,0.0,0.0
2019-10-13 01-AM,BTCUSD,8331.02,8349.02,8331.02,8349.02,0.3743,3123.31
2019-10-13 12-AM,BTCUSD,8318.79,8331.02,8311.01,8331.02,0.01345,111.88
2019-10-12 11-PM,BTCUSD,8340.33,8340.33,8318.79,8318.79,0.002328,19.37
2019-10-12 10-PM,BTCUSD,8340.33,8340.33,8340.33,8340.33,0.0,0.0
2019-10-12 09-PM,BTCUSD,8340.33,8340.33,8340.33,8340.33,0.0,0.0
2019-10-12 08-PM,BTCUSD,8301.39,8340.33,8301.39,8340.33,0.1625,1353.93
2019-10-12 07-PM,BTCUSD,8330,8330,8301.39,8301.39,0.009066,75.26
2019-10-12 06-PM,BTCUSD,8336.7,8336.7,8330,8330,0.0006291,5.24
2019-10-12 05-PM,BTCUSD,8340.69,8340.69,8336.7,8336.7,0.002954,24.63
2019-10-12 04-PM,BTCUSD,8358.34,8384.3,8340.69,8340.69,0.06523,545.9
2019-10-12 03-PM,BTCUSD,8377.81,8377.81,8358.34,8358.34,0.002412,20.16
2019-10-12 02-PM,BTCUSD,8340.6,8381.51,8334.99,8377.81,0.674,5637.86
2019-10-12 01-PM,BTCUSD,8336.86,8340.6,8336.86,8340.6,0.00414,34.53
2019-10-12 12-PM,BTCUSD,8357.39,8357.39,8335,8336.86,0.02473,206.12
2019-10-12 11-AM,BTCUSD,8357.39,8357.39,8357.39,8357.39,0.0,0.0
2019-10-12 10-AM,BTCUSD,8357.39,8357.39,8357.39,8357.39,0.0,0.0
2019-10-12 09-AM,BTCUSD,8359.78,8359.78,8357.39,8357.39,0.002608,21.8
2019-10-12 08-AM,BTCUSD,8354.39,8359.78,8354.39,8359.78,0.005,41.79
2019-10-12 07-AM,BTCUSD,8354.39,8354.39,8354.39,8354.39,0.0,0.0
2019-10-12 06-AM,BTCUSD,8346.7,8354.39,8337.82,8354.39,0.2269,1894.13
2019-10-12 05-AM,BTCUSD,8339.69,8346.7,8332.94,8346.7,0.1133,945.13
2019-10-12 04-AM,BTCUSD,8317.5,8339.69,8317.5,8339.69,0.07348,612.05
2019-10-12 03-AM,BTCUSD,8317.5,8317.5,8317.5,8317.5,0.0,0.0
2019-10-12 02-AM,BTCUSD,8312,8317.5,8312,8317.5,0.06732,559.84
2019-10-12 01-AM,BTCUSD,8314.8,8314.8,8287.7,8312,0.05503,456.9
2019-10-12 12-AM,BTCUSD,8300,8314.8,8281.4,8314.8,0.01867,155.22
2019-10-11 11-PM,BTCUSD,8349.51,8349.51,8300,8300,0.009967,82.73
2019-10-11 10-PM,BTCUSD,8349.51,8349.51,8349.51,8349.51,0.0,0.0
2019-10-11 09-PM,BTCUSD,8349.51,8349.51,8349.51,8349.51,0.0,0.0
2019-10-11 08-PM,BTCUSD,8358.9,8358.9,8334.09,8349.51,0.04159,346.76
2019-10-11 07-PM,BTCUSD,8358.9,8358.9,8358.9,8358.9,0.0,0.0
2019-10-11 06-PM,BTCUSD,8358.9,8358.9,8358.9,8358.9,0.0,0.0
2019-10-11 05-PM,BTCUSD,8339.31,8358.9,8339.31,8358.9,0.1726,1441.38
2019-10-11 04-PM,BTCUSD,8343.03,8343.03,8314.3,8339.31,1.229,10221.63
2019-10-11 03-PM,BTCUSD,8319.71,8343.03,8319.71,8343.03,0.1655,1379.62
2019-10-11 02-PM,BTCUSD,8330.27,8330.27,8319.71,8319.71,0.003076,25.59
2019-10-11 01-PM,BTCUSD,8341.3,8341.3,8330.27,8330.27,0.001725,14.37
2019-10-11 12-PM,BTCUSD,8305.8,8341.3,8305.8,8341.3,0.01491,124.24
2019-10-11 11-AM,BTCUSD,8347.61,8347.61,8305.8,8305.8,0.9594,7968.32
2019-10-11 10-AM,BTCUSD,8347.72,8347.72,8347.61,8347.61,0.004319,36.05
2019-10-11 09-AM,BTCUSD,8344.27,8347.72,8344.27,8347.72,0.001598,13.34
2019-10-11 08-AM,BTCUSD,8410.55,8410.55,8344.27,8344.27,0.02948,246.04
2019-10-11 07-AM,BTCUSD,8438.16,8438.16,8410.55,8410.55,0.002774,23.35
2019-10-11 06-AM,BTCUSD,8428.89,8442.9,8423.43,8438.16,0.2917,2460.18
2019-10-11 05-AM,BTCUSD,8756.78,8756.78,8400,8428.89,0.1544,1297.13
2019-10-11 04-AM,BTCUSD,8556.01,8756.78,8556.01,8756.78,1.086,9391.92
2019-10-11 03-AM,BTCUSD,8530.5,8556.01,8530.5,8556.01,0.1524,1302.9
2019-10-11 02-AM,BTCUSD,8530.5,8530.5,8530.5,8530.5,0.0,0.0
2019-10-11 01-AM,BTCUSD,8545.5,8545.5,8530.47,8530.5,0.01788,152.53
2019-10-11 12-AM,BTCUSD,8574.5,8581.51,8545.5,8545.5,0.03498,300.05
2019-10-10 11-PM,BTCUSD,8574.5,8574.5,8574.5,8574.5,0.0,0.0
2019-10-10 10-PM,BTCUSD,8562.68,8574.5,8562.68,8574.5,0.02757,236.25
2019-10-10 09-PM,BTCUSD,8598.82,8598.82,8562.68,8562.68,0.09052,777.04
2019-10-10 08-PM,BTCUSD,8569.95,8598.82,8569.95,8598.82,1.312,11260.84
2019-10-10 07-PM,BTCUSD,8537.7,8569.95,8537.7,8569.95,0.131,1121.33
2019-10-10 06-PM,BTCUSD,8578.8,8578.8,8530.31,8537.7,0.0149,127.19
2019-10-10 05-PM,BTCUSD,8578.8,8578.8,8578.8,8578.8,0.0,0.0
2019-10-10 04-PM,BTCUSD,8557.07,8578.8,8557.07,8578.8,0.1178,1010.44
2019-10-10 03-PM,BTCUSD,8511.88,8557.07,8511.88,8557.07,0.1875,1600.16
2019-10-10 02-PM,BTCUSD,8498.88,8511.88,8498.88,8511.88,0.009455,80.47
2019-10-10 01-PM,BTCUSD,8552.27,8552.27,8463.01,8498.88,0.05724,485.96
2019-10-10 12-PM,BTCUSD,8573.57,8573.57,8552.27,8552.27,0.02,171.05
2019-10-10 11-AM,BTCUSD,8560.37,8573.57,8526.59,8573.57,0.1785,1524.6
2019-10-10 10-AM,BTCUSD,8560.37,8560.37,8560.37,8560.37,0.0,0.0
2019-10-10 09-AM,BTCUSD,8641.5,8641.5,8560.37,8560.37,0.003,25.68
2019-10-10 08-AM,BTCUSD,8641.5,8641.5,8641.5,8641.5,0.0,0.0
2019-10-10 07-AM,BTCUSD,8606.16,8641.5,8603.3,8641.5,0.4052,3494.56
2019-10-10 06-AM,BTCUSD,8593.28,8606.16,8580.25,8606.16,0.2359,2029.27
2019-10-10 05-AM,BTCUSD,8593.28,8593.28,8593.28,8593.28,0.0,0.0
2019-10-10 04-AM,BTCUSD,8583.1,8593.28,8579.49,8593.28,0.03769,323.74
2019-10-10 03-AM,BTCUSD,8572.86,8583.1,8564.99,8583.1,0.1306,1120.29
2019-10-10 02-AM,BTCUSD,8593.13,8593.13,8572.86,8572.86,0.2333,2000.0
2019-10-10 01-AM,BTCUSD,8593.13,8593.13,8593.13,8593.13,0.0,0.0
2019-10-10 12-AM,BTCUSD,8593.13,8593.13,8593.13,8593.13,0.0,0.0
2019-10-09 11-PM,BTCUSD,8620,8620,8593.13,8593.13,0.004882,41.99
2019-10-09 10-PM,BTCUSD,8583.96,8620,8575.49,8620,0.01878,161.69
