Local time,Ask,Bid,AskVolume,BidVolume,Change %
27.01.2020 11:36:17.191 GMT-0500,87.113,86.987,0.002,0.002,
27.01.2020 11:36:17.898 GMT-0500,87.112,86.987,0.0008,0.002,
27.01.2020 11:36:17.948 GMT-0500,87.072,86.988,0.0008,0.0008,
27.01.2020 11:36:22.013 GMT-0500,87.073,86.987,0.002,0.002,
27.01.2020 11:36:22.131 GMT-0500,87.073,87.007,0.002,0.002,
27.01.2020 11:36:22.999 GMT-0500,87.113,87.007,0.002,0.002,
27.01.2020 11:36:25.346 GMT-0500,87.092,87.007,0.0008,0.002,
27.01.2020 11:36:25.514 GMT-0500,87.112,87.007,0.0008,0.002,
27.01.2020 11:36:26.397 GMT-0500,87.113,87.007,0.002,0.002,
27.01.2020 11:36:27.592 GMT-0500,87.062,87.007,0.0008,0.0008,
27.01.2020 11:36:27.643 GMT-0500,87.072,87.008,0.0008,0.0008,
27.01.2020 11:36:29.665 GMT-0500,87.073,86.997,0.002,0.002,
27.01.2020 11:36:31.303 GMT-0500,87.073,87.047,0.0008,0.0008,
27.01.2020 11:36:31.353 GMT-0500,87.122,87.047,0.0008,0.002,
27.01.2020 11:36:31.404 GMT-0500,87.112,87.048,0.0008,0.002,
27.01.2020 11:36:32.904 GMT-0500,87.113,87.047,0.002,0.002,
27.01.2020 11:36:32.954 GMT-0500,87.112,86.987,0.0008,0.002,
27.01.2020 11:36:33.755 GMT-0500,87.112,86.997,0.0008,0.0008,
27.01.2020 11:36:33.871 GMT-0500,87.113,86.987,0.002,0.002,
27.01.2020 11:36:33.922 GMT-0500,87.112,86.987,0.0008,0.002,
27.01.2020 11:36:34.970 GMT-0500,87.073,86.987,0.002,0.002,
27.01.2020 11:36:39.265 GMT-0500,87.063,86.987,0.0008,0.002,
27.01.2020 11:36:40.091 GMT-0500,87.063,86.957,0.002,0.002,
27.01.2020 11:36:42.724 GMT-0500,87.062,86.957,0.0008,0.002,
27.01.2020 11:36:51.542 GMT-0500,87.073,86.957,0.002,0.002,
27.01.2020 11:36:53.353 GMT-0500,87.112,87.008,0.0008,0.0008,
27.01.2020 11:36:54.470 GMT-0500,87.113,87.007,0.002,0.002,
27.01.2020 11:36:55.520 GMT-0500,87.112,87.007,0.0008,0.002,
27.01.2020 11:36:57.514 GMT-0500,87.113,87.007,0.002,0.002,
27.01.2020 11:36:58.117 GMT-0500,87.112,87.028,0.002,0.002,
27.01.2020 11:36:59.587 GMT-0500,87.112,87.018,0.002,0.002,
27.01.2020 11:37:00.143 GMT-0500,87.112,87.008,0.002,0.002,
27.01.2020 11:37:05.101 GMT-0500,87.112,87.028,0.002,0.0008,
27.01.2020 11:37:10.975 GMT-0500,87.113,87.038,0.0008,0.0008,
27.01.2020 11:37:11.025 GMT-0500,87.132,87.038,0.002,0.002,
27.01.2020 11:37:11.574 GMT-0500,87.172,87.038,0.002,0.002,
27.01.2020 11:37:12.308 GMT-0500,87.192,87.038,0.002,0.002,
27.01.2020 11:37:12.393 GMT-0500,87.152,87.038,0.0008,0.002,
27.01.2020 11:37:13.493 GMT-0500,87.152,87.038,0.0008,0.002,
27.01.2020 11:37:14.088 GMT-0500,87.153,87.088,0.0008,0.0008,
27.01.2020 11:37:14.139 GMT-0500,87.172,87.088,0.002,0.002,
27.01.2020 11:37:14.369 GMT-0500,87.153,87.088,0.0008,0.0008,
27.01.2020 11:37:16.018 GMT-0500,87.153,87.117,0.0008,0.0008,
27.01.2020 11:37:16.068 GMT-0500,87.192,87.118,0.0008,0.0008,
27.01.2020 11:37:16.119 GMT-0500,87.182,87.117,0.0008,0.002,
27.01.2020 11:37:26.037 GMT-0500,87.183,87.117,0.002,0.002,
27.01.2020 11:37:28.048 GMT-0500,87.182,87.117,0.0008,0.002,
27.01.2020 11:37:31.235 GMT-0500,87.142,87.038,0.0008,0.002,
27.01.2020 11:37:31.286 GMT-0500,87.142,87.038,0.002,0.002,
27.01.2020 11:37:31.514 GMT-0500,87.142,87.048,0.002,0.0008,
27.01.2020 11:37:32.006 GMT-0500,87.143,87.037,0.002,0.002,
27.01.2020 11:37:32.056 GMT-0500,87.143,87.037,0.002,0.002,
27.01.2020 11:37:39.511 GMT-0500,87.143,87.057,0.002,0.0008,
27.01.2020 11:37:47.822 GMT-0500,87.143,87.057,0.0008,0.002,
27.01.2020 11:37:47.873 GMT-0500,87.152,87.067,0.0008,0.002,
27.01.2020 11:37:52.089 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:37:55.357 GMT-0500,87.153,87.067,0.0008,0.002,
27.01.2020 11:37:55.408 GMT-0500,87.242,87.087,0.0008,0.002,
27.01.2020 11:37:55.564 GMT-0500,87.212,87.088,0.0008,0.0008,
27.01.2020 11:37:55.618 GMT-0500,87.212,87.078,0.0008,0.0008,
27.01.2020 11:37:56.845 GMT-0500,87.212,87.118,0.0008,0.0008,
27.01.2020 11:38:00.437 GMT-0500,87.243,87.117,0.002,0.002,
27.01.2020 11:38:01.056 GMT-0500,87.193,87.117,0.0008,0.002,
27.01.2020 11:38:01.722 GMT-0500,87.193,87.117,0.0008,0.002,
27.01.2020 11:38:01.772 GMT-0500,87.212,87.118,0.002,0.002,
27.01.2020 11:38:02.221 GMT-0500,87.242,87.118,0.0008,0.0008,
27.01.2020 11:38:04.782 GMT-0500,87.183,87.117,0.0008,0.002,
27.01.2020 11:38:08.470 GMT-0500,87.213,87.117,0.002,0.002,
27.01.2020 11:38:08.846 GMT-0500,87.212,87.117,0.0008,0.002,
27.01.2020 11:38:08.946 GMT-0500,87.242,87.117,0.0008,0.002,
27.01.2020 11:38:11.343 GMT-0500,87.243,87.117,0.002,0.002,
27.01.2020 11:38:12.791 GMT-0500,87.193,87.117,0.0008,0.002,
27.01.2020 11:38:15.480 GMT-0500,87.172,87.117,0.0008,0.0008,
27.01.2020 11:38:15.530 GMT-0500,87.172,87.087,0.0008,0.002,
27.01.2020 11:38:19.549 GMT-0500,87.153,87.087,0.002,0.002,
27.01.2020 11:38:19.653 GMT-0500,87.132,87.068,0.0008,0.002,
27.01.2020 11:38:19.704 GMT-0500,87.132,87.068,0.0008,0.0008,
27.01.2020 11:38:19.904 GMT-0500,87.122,87.058,0.0008,0.002,
27.01.2020 11:38:19.954 GMT-0500,87.122,87.058,0.0008,0.0008,
27.01.2020 11:38:22.211 GMT-0500,87.072,86.997,0.0008,0.002,
27.01.2020 11:38:22.261 GMT-0500,87.072,87.007,0.0008,0.002,
27.01.2020 11:38:22.812 GMT-0500,87.072,86.998,0.002,0.002,
27.01.2020 11:38:23.019 GMT-0500,87.072,86.988,0.002,0.002,
27.01.2020 11:38:25.194 GMT-0500,87.072,87.007,0.0008,0.0008,
27.01.2020 11:38:25.245 GMT-0500,87.113,87.007,0.002,0.002,
27.01.2020 11:38:25.307 GMT-0500,87.112,87.007,0.0008,0.002,
27.01.2020 11:38:25.835 GMT-0500,87.112,87.018,0.002,0.002,
27.01.2020 11:38:27.525 GMT-0500,87.113,87.037,0.002,0.002,
27.01.2020 11:38:28.691 GMT-0500,87.113,86.997,0.002,0.002,
27.01.2020 11:38:28.887 GMT-0500,87.103,86.997,0.002,0.002,
27.01.2020 11:38:29.415 GMT-0500,87.102,86.997,0.0008,0.002,
27.01.2020 11:38:29.652 GMT-0500,87.102,87.008,0.002,0.0008,
27.01.2020 11:38:30.457 GMT-0500,87.102,86.998,0.002,0.002,
27.01.2020 11:38:32.740 GMT-0500,87.093,86.997,0.0008,0.002,
27.01.2020 11:38:33.150 GMT-0500,87.092,87.065,0.0008,0.0008,
27.01.2020 11:38:33.201 GMT-0500,87.103,87.047,0.002,0.002,
27.01.2020 11:38:33.983 GMT-0500,87.102,86.997,0.0008,0.002,
27.01.2020 11:38:34.213 GMT-0500,87.102,87.007,0.0008,0.0008,
27.01.2020 11:38:34.382 GMT-0500,87.142,87.078,0.0008,0.002,
27.01.2020 11:38:34.432 GMT-0500,87.142,87.078,0.002,0.002,
27.01.2020 11:38:37.134 GMT-0500,87.142,87.078,0.0008,0.002,
27.01.2020 11:38:37.289 GMT-0500,87.143,87.087,0.002,0.002,
27.01.2020 11:38:37.905 GMT-0500,87.142,87.067,0.0008,0.002,
27.01.2020 11:38:37.955 GMT-0500,87.143,87.067,0.002,0.002,
27.01.2020 11:38:42.160 GMT-0500,87.132,87.067,0.0008,0.002,
27.01.2020 11:38:46.707 GMT-0500,87.113,87.067,0.0008,0.002,
27.01.2020 11:38:46.813 GMT-0500,87.113,87.067,0.002,0.002,
27.01.2020 11:38:55.112 GMT-0500,87.113,87.017,0.002,0.002,
27.01.2020 11:38:55.877 GMT-0500,87.112,86.998,0.0008,0.0008,
27.01.2020 11:38:59.546 GMT-0500,87.093,86.997,0.0008,0.002,
27.01.2020 11:39:01.576 GMT-0500,87.093,86.997,0.002,0.002,
27.01.2020 11:39:01.705 GMT-0500,87.092,87.008,0.0008,0.0008,
27.01.2020 11:39:02.321 GMT-0500,87.093,86.997,0.002,0.002,
27.01.2020 11:39:06.452 GMT-0500,87.093,87.007,0.002,0.0008,
27.01.2020 11:39:06.641 GMT-0500,87.092,87.038,0.0008,0.0008,
27.01.2020 11:39:06.691 GMT-0500,87.112,87.038,0.0008,0.0008,
27.01.2020 11:39:06.742 GMT-0500,87.172,87.088,0.002,0.002,
27.01.2020 11:39:09.648 GMT-0500,87.152,87.058,0.0008,0.0008,
27.01.2020 11:39:11.192 GMT-0500,87.152,87.078,0.0008,0.0008,
27.01.2020 11:39:12.674 GMT-0500,87.152,87.058,0.0008,0.0008,
27.01.2020 11:39:13.285 GMT-0500,87.152,87.028,0.0008,0.0008,
27.01.2020 11:39:16.229 GMT-0500,87.112,87.028,0.0008,0.002,
27.01.2020 11:39:28.078 GMT-0500,87.112,87.088,0.0008,0.0008,
27.01.2020 11:39:28.128 GMT-0500,87.152,87.088,0.002,0.002,
27.01.2020 11:39:28.910 GMT-0500,87.152,87.078,0.0008,0.0008,
27.01.2020 11:39:29.053 GMT-0500,87.152,87.078,0.002,0.002,
27.01.2020 11:39:31.376 GMT-0500,87.172,87.088,0.002,0.002,
27.01.2020 11:39:31.511 GMT-0500,87.193,87.077,0.002,0.002,
27.01.2020 11:39:31.758 GMT-0500,87.173,87.077,0.0008,0.002,
27.01.2020 11:39:32.110 GMT-0500,87.192,87.077,0.0008,0.002,
27.01.2020 11:39:33.326 GMT-0500,87.192,87.128,0.0008,0.0008,
27.01.2020 11:39:33.377 GMT-0500,87.242,87.128,0.0008,0.0008,
27.01.2020 11:39:33.497 GMT-0500,87.212,87.128,0.0008,0.002,
27.01.2020 11:39:33.548 GMT-0500,87.242,87.128,0.0008,0.0008,
27.01.2020 11:39:34.068 GMT-0500,87.212,87.128,0.0008,0.002,
27.01.2020 11:39:34.821 GMT-0500,87.213,87.128,0.0008,0.0008,
27.01.2020 11:39:34.872 GMT-0500,87.242,87.128,0.0008,0.0008,
27.01.2020 11:39:36.265 GMT-0500,87.183,87.128,0.0008,0.0008,
27.01.2020 11:39:41.953 GMT-0500,87.183,87.127,0.0008,0.002,
27.01.2020 11:39:42.003 GMT-0500,87.192,87.127,0.0008,0.002,
27.01.2020 11:39:42.704 GMT-0500,87.202,87.128,0.002,0.002,
27.01.2020 11:39:43.521 GMT-0500,87.182,87.128,0.0008,0.002,
27.01.2020 11:39:45.641 GMT-0500,87.202,87.127,0.0008,0.002,
27.01.2020 11:39:47.645 GMT-0500,87.183,87.127,0.0008,0.002,
27.01.2020 11:40:02.973 GMT-0500,87.202,87.128,0.002,0.002,
27.01.2020 11:40:05.720 GMT-0500,87.183,87.128,0.0008,0.0008,
27.01.2020 11:40:06.615 GMT-0500,87.152,87.128,0.0008,0.0008,
27.01.2020 11:40:06.665 GMT-0500,87.152,87.038,0.0008,0.0008,
27.01.2020 11:40:06.922 GMT-0500,87.152,87.028,0.0008,0.0008,
27.01.2020 11:40:06.977 GMT-0500,87.152,87.068,0.0008,0.0008,
27.01.2020 11:40:07.360 GMT-0500,87.153,87.067,0.0008,0.002,
27.01.2020 11:40:07.410 GMT-0500,87.203,87.067,0.002,0.002,
27.01.2020 11:40:07.460 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:40:07.511 GMT-0500,87.152,87.028,0.0008,0.0008,
27.01.2020 11:40:08.086 GMT-0500,87.152,87.028,0.002,0.002,
27.01.2020 11:40:09.222 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:40:10.258 GMT-0500,87.153,87.027,0.002,0.002,
27.01.2020 11:40:12.735 GMT-0500,87.153,87.067,0.002,0.0008,
27.01.2020 11:40:13.553 GMT-0500,87.152,87.068,0.0008,0.0008,
27.01.2020 11:40:13.603 GMT-0500,87.152,87.028,0.0008,0.0008,
27.01.2020 11:40:16.585 GMT-0500,87.153,87.067,0.002,0.0008,
27.01.2020 11:40:18.325 GMT-0500,87.152,87.028,0.0008,0.0008,
27.01.2020 11:40:18.568 GMT-0500,87.152,87.038,0.0008,0.0008,
27.01.2020 11:40:18.818 GMT-0500,87.153,87.027,0.002,0.002,
27.01.2020 11:40:18.916 GMT-0500,87.152,87.027,0.0008,0.002,
27.01.2020 11:40:19.417 GMT-0500,87.143,87.027,0.0008,0.002,
27.01.2020 11:40:24.680 GMT-0500,87.143,87.037,0.002,0.0008,
27.01.2020 11:40:24.812 GMT-0500,87.142,87.028,0.0008,0.0008,
27.01.2020 11:40:28.077 GMT-0500,87.132,87.028,0.0008,0.002,
27.01.2020 11:40:28.178 GMT-0500,87.152,87.108,0.0008,0.0008,
27.01.2020 11:40:29.658 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:40:29.708 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:40:30.651 GMT-0500,87.153,87.107,0.002,0.0008,
27.01.2020 11:40:34.174 GMT-0500,87.153,87.117,0.0008,0.0008,
27.01.2020 11:40:34.225 GMT-0500,87.192,87.117,0.0008,0.002,
27.01.2020 11:40:35.209 GMT-0500,87.202,87.117,0.0008,0.002,
27.01.2020 11:40:36.633 GMT-0500,87.192,87.138,0.0008,0.0008,
27.01.2020 11:40:40.517 GMT-0500,87.213,87.137,0.002,0.002,
27.01.2020 11:40:40.624 GMT-0500,87.212,87.148,0.002,0.002,
27.01.2020 11:40:42.455 GMT-0500,87.212,87.137,0.0008,0.002,
27.01.2020 11:40:45.145 GMT-0500,87.212,87.157,0.0008,0.002,
27.01.2020 11:40:51.156 GMT-0500,87.192,87.078,0.0008,0.002,
27.01.2020 11:40:51.207 GMT-0500,87.152,87.077,0.0008,0.002,
27.01.2020 11:40:51.585 GMT-0500,87.153,87.037,0.002,0.002,
27.01.2020 11:40:51.789 GMT-0500,87.132,87.038,0.0008,0.0008,
27.01.2020 11:40:53.358 GMT-0500,87.132,87.028,0.002,0.002,
27.01.2020 11:40:54.009 GMT-0500,87.132,87.058,0.002,0.0008,
27.01.2020 11:40:54.307 GMT-0500,87.133,87.027,0.002,0.002,
27.01.2020 11:40:54.358 GMT-0500,87.132,87.027,0.0008,0.002,
27.01.2020 11:40:54.938 GMT-0500,87.123,87.027,0.0008,0.002,
27.01.2020 11:40:55.333 GMT-0500,87.122,87.038,0.002,0.0008,
27.01.2020 11:40:56.740 GMT-0500,87.122,86.988,0.002,0.002,
27.01.2020 11:40:57.822 GMT-0500,87.122,87.038,0.002,0.0008,
27.01.2020 11:40:59.532 GMT-0500,87.122,86.988,0.0008,0.0008,
27.01.2020 11:41:01.096 GMT-0500,87.122,86.988,0.002,0.002,
27.01.2020 11:41:01.270 GMT-0500,87.102,86.988,0.0008,0.002,
27.01.2020 11:41:01.321 GMT-0500,87.102,86.988,0.002,0.002,
27.01.2020 11:41:02.479 GMT-0500,87.132,87.028,0.002,0.002,
27.01.2020 11:41:03.082 GMT-0500,87.113,87.027,0.002,0.002,
27.01.2020 11:41:03.825 GMT-0500,87.112,87.028,0.0008,0.0008,
27.01.2020 11:41:06.105 GMT-0500,87.112,87.068,0.002,0.0008,
27.01.2020 11:41:11.487 GMT-0500,87.113,87.067,0.0008,0.002,
27.01.2020 11:41:11.537 GMT-0500,87.172,87.067,0.0008,0.002,
27.01.2020 11:41:12.399 GMT-0500,87.153,87.077,0.0008,0.0008,
27.01.2020 11:41:15.477 GMT-0500,87.152,87.117,0.0008,0.0008,
27.01.2020 11:41:15.527 GMT-0500,87.172,87.117,0.0008,0.002,
27.01.2020 11:41:22.297 GMT-0500,87.162,87.118,0.002,0.002,
27.01.2020 11:41:22.347 GMT-0500,87.152,87.078,0.002,0.002,
27.01.2020 11:41:22.398 GMT-0500,87.162,87.068,0.0008,0.0008,
27.01.2020 11:41:22.485 GMT-0500,87.162,87.078,0.0008,0.0008,
27.01.2020 11:41:22.699 GMT-0500,87.162,87.068,0.0008,0.002,
27.01.2020 11:41:22.750 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:41:23.048 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:41:24.645 GMT-0500,87.152,87.125,0.0008,0.0008,
27.01.2020 11:41:24.695 GMT-0500,87.202,87.128,0.0008,0.0008,
27.01.2020 11:41:25.300 GMT-0500,87.192,87.128,0.0008,0.0008,
27.01.2020 11:41:26.716 GMT-0500,87.193,87.127,0.002,0.002,
27.01.2020 11:41:31.694 GMT-0500,87.192,87.107,0.0008,0.002,
27.01.2020 11:41:36.811 GMT-0500,87.172,87.077,0.0008,0.002,
27.01.2020 11:41:36.934 GMT-0500,87.172,87.068,0.0008,0.0008,
27.01.2020 11:41:37.284 GMT-0500,87.173,87.077,0.002,0.002,
27.01.2020 11:41:37.859 GMT-0500,87.172,87.078,0.0008,0.0008,
27.01.2020 11:41:38.058 GMT-0500,87.153,87.078,0.0008,0.0008,
27.01.2020 11:41:38.990 GMT-0500,87.133,87.057,0.0008,0.0008,
27.01.2020 11:41:39.041 GMT-0500,87.152,87.027,0.0008,0.002,
27.01.2020 11:41:40.908 GMT-0500,87.152,87.098,0.002,0.0008,
27.01.2020 11:41:46.135 GMT-0500,87.152,87.127,0.0008,0.0008,
27.01.2020 11:41:46.186 GMT-0500,87.173,87.097,0.002,0.002,
27.01.2020 11:41:49.026 GMT-0500,87.173,87.108,0.0008,0.0008,
27.01.2020 11:41:49.076 GMT-0500,87.192,87.108,0.0008,0.0008,
27.01.2020 11:41:49.399 GMT-0500,87.172,87.098,0.0008,0.002,
27.01.2020 11:41:49.449 GMT-0500,87.172,87.098,0.002,0.002,
27.01.2020 11:41:56.397 GMT-0500,87.172,87.107,0.0008,0.0008,
27.01.2020 11:42:00.048 GMT-0500,87.173,87.107,0.0008,0.002,
27.01.2020 11:42:00.099 GMT-0500,87.192,87.107,0.0008,0.002,
27.01.2020 11:42:00.881 GMT-0500,87.202,87.108,0.002,0.002,
27.01.2020 11:42:02.536 GMT-0500,87.192,87.108,0.0008,0.002,
27.01.2020 11:42:03.448 GMT-0500,87.193,87.137,0.002,0.0008,
27.01.2020 11:42:03.862 GMT-0500,87.192,87.138,0.002,0.002,
27.01.2020 11:42:09.378 GMT-0500,87.212,87.138,0.0008,0.0008,
27.01.2020 11:42:10.801 GMT-0500,87.212,87.148,0.0008,0.0008,
27.01.2020 11:42:16.506 GMT-0500,87.183,87.148,0.0008,0.0008,
27.01.2020 11:42:18.003 GMT-0500,87.182,87.148,0.0008,0.002,
27.01.2020 11:42:18.095 GMT-0500,87.212,87.148,0.002,0.002,
27.01.2020 11:42:20.745 GMT-0500,87.212,87.177,0.0008,0.0008,
27.01.2020 11:42:21.813 GMT-0500,87.193,87.147,0.0008,0.002,
27.01.2020 11:42:21.863 GMT-0500,87.192,87.147,0.0008,0.002,
27.01.2020 11:42:22.787 GMT-0500,87.192,87.168,0.0008,0.0008,
27.01.2020 11:42:22.837 GMT-0500,87.202,87.168,0.002,0.002,
27.01.2020 11:42:23.640 GMT-0500,87.202,87.168,0.0008,0.002,
27.01.2020 11:42:23.691 GMT-0500,87.242,87.178,0.002,0.002,
27.01.2020 11:42:24.074 GMT-0500,87.212,87.178,0.0008,0.002,
27.01.2020 11:42:25.906 GMT-0500,87.232,87.178,0.0008,0.0008,
27.01.2020 11:42:31.053 GMT-0500,87.232,87.198,0.0008,0.0008,
27.01.2020 11:42:31.656 GMT-0500,87.242,87.198,0.0008,0.0008,
27.01.2020 11:42:38.824 GMT-0500,87.212,87.195,0.0008,0.0008,
27.01.2020 11:42:38.875 GMT-0500,87.212,87.128,0.002,0.002,
27.01.2020 11:42:38.931 GMT-0500,87.203,87.127,0.0008,0.002,
27.01.2020 11:42:40.795 GMT-0500,87.202,87.107,0.0008,0.002,
27.01.2020 11:42:41.214 GMT-0500,87.202,87.127,0.0008,0.002,
27.01.2020 11:42:41.971 GMT-0500,87.213,87.127,0.002,0.002,
27.01.2020 11:42:42.357 GMT-0500,87.173,87.107,0.0008,0.002,
27.01.2020 11:42:42.407 GMT-0500,87.173,87.107,0.002,0.002,
27.01.2020 11:42:42.703 GMT-0500,87.173,87.097,0.002,0.002,
27.01.2020 11:42:45.256 GMT-0500,87.172,87.067,0.0008,0.002,
27.01.2020 11:42:46.977 GMT-0500,87.202,87.068,0.0008,0.0008,
27.01.2020 11:42:48.646 GMT-0500,87.163,87.077,0.0008,0.0008,
27.01.2020 11:42:48.905 GMT-0500,87.162,87.067,0.0008,0.002,
27.01.2020 11:42:48.986 GMT-0500,87.162,87.067,0.0008,0.002,
27.01.2020 11:42:53.467 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:42:53.517 GMT-0500,87.163,87.077,0.002,0.002,
27.01.2020 11:42:53.724 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:42:58.249 GMT-0500,87.163,87.127,0.002,0.0008,
27.01.2020 11:42:58.480 GMT-0500,87.163,87.117,0.002,0.002,
27.01.2020 11:42:59.057 GMT-0500,87.162,87.067,0.0008,0.002,
27.01.2020 11:42:59.786 GMT-0500,87.162,87.078,0.002,0.0008,
27.01.2020 11:43:00.083 GMT-0500,87.162,87.068,0.0008,0.0008,
27.01.2020 11:43:01.315 GMT-0500,87.163,87.077,0.002,0.0008,
27.01.2020 11:43:01.416 GMT-0500,87.162,87.078,0.0008,0.0008,
27.01.2020 11:43:02.089 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:43:02.139 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:43:02.613 GMT-0500,87.163,87.077,0.002,0.0008,
27.01.2020 11:43:02.968 GMT-0500,87.162,87.077,0.0008,0.002,
27.01.2020 11:43:05.243 GMT-0500,87.163,87.077,0.002,0.0008,
27.01.2020 11:43:05.293 GMT-0500,87.162,87.068,0.0008,0.0008,
27.01.2020 11:43:06.357 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:43:07.122 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:43:09.276 GMT-0500,87.163,87.077,0.002,0.0008,
27.01.2020 11:43:09.576 GMT-0500,87.162,87.078,0.0008,0.0008,
27.01.2020 11:43:10.013 GMT-0500,87.162,87.068,0.0008,0.002,
27.01.2020 11:43:10.064 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:43:13.209 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:43:13.467 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:43:17.293 GMT-0500,87.162,87.067,0.0008,0.002,
27.01.2020 11:43:35.756 GMT-0500,87.153,87.127,0.0008,0.0008,
27.01.2020 11:43:48.006 GMT-0500,87.153,87.067,0.002,0.002,
27.01.2020 11:43:48.056 GMT-0500,87.163,87.127,0.002,0.002,
27.01.2020 11:43:48.106 GMT-0500,87.162,87.028,0.0008,0.0008,
27.01.2020 11:43:48.156 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:43:49.972 GMT-0500,87.163,87.137,0.0008,0.0008,
27.01.2020 11:43:50.022 GMT-0500,87.173,87.147,0.002,0.002,
27.01.2020 11:43:50.147 GMT-0500,87.172,87.127,0.0008,0.002,
27.01.2020 11:43:50.316 GMT-0500,87.202,87.128,0.002,0.002,
27.01.2020 11:43:54.555 GMT-0500,87.163,87.127,0.0008,0.002,
27.01.2020 11:43:56.057 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:43:58.212 GMT-0500,87.162,87.128,0.002,0.0008,
27.01.2020 11:43:58.835 GMT-0500,87.202,87.128,0.0008,0.0008,
27.01.2020 11:44:00.051 GMT-0500,87.162,87.128,0.0008,0.0008,
27.01.2020 11:44:05.275 GMT-0500,87.162,87.127,0.0008,0.0008,
27.01.2020 11:44:05.326 GMT-0500,87.162,87.078,0.002,0.002,
27.01.2020 11:44:05.603 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:44:09.577 GMT-0500,87.162,87.068,0.002,0.002,
27.01.2020 11:44:10.432 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:44:10.997 GMT-0500,87.162,87.078,0.0008,0.0008,
27.01.2020 11:44:11.733 GMT-0500,87.163,87.067,0.002,0.002,
27.01.2020 11:44:11.783 GMT-0500,87.162,87.067,0.0008,0.002,
27.01.2020 11:44:12.733 GMT-0500,87.162,87.127,0.0008,0.002,
27.01.2020 11:44:13.178 GMT-0500,87.162,87.067,0.0008,0.002,
27.01.2020 11:44:13.408 GMT-0500,87.162,87.127,0.0008,0.0008,
27.01.2020 11:44:16.551 GMT-0500,87.163,87.127,0.0008,0.002,
27.01.2020 11:44:16.602 GMT-0500,87.192,87.128,0.002,0.002,
27.01.2020 11:44:17.458 GMT-0500,87.242,87.157,0.0008,0.002,
27.01.2020 11:44:18.102 GMT-0500,87.243,87.157,0.002,0.0008,
27.01.2020 11:44:18.153 GMT-0500,87.242,87.108,0.0008,0.0008,
27.01.2020 11:44:18.811 GMT-0500,87.222,87.108,0.0008,0.0008,
27.01.2020 11:44:24.968 GMT-0500,87.223,87.117,0.002,0.002,
27.01.2020 11:44:37.573 GMT-0500,87.212,87.127,0.0008,0.002,
27.01.2020 11:44:37.705 GMT-0500,87.202,87.108,0.0008,0.002,
27.01.2020 11:44:37.755 GMT-0500,87.202,87.108,0.0008,0.0008,
27.01.2020 11:44:42.115 GMT-0500,87.203,87.107,0.0008,0.002,
27.01.2020 11:44:43.104 GMT-0500,87.212,87.167,0.0008,0.0008,
27.01.2020 11:44:43.154 GMT-0500,87.233,87.167,0.002,0.002,
27.01.2020 11:44:43.311 GMT-0500,87.233,87.197,0.0008,0.0008,
27.01.2020 11:44:43.419 GMT-0500,87.282,87.197,0.0008,0.002,
27.01.2020 11:44:44.071 GMT-0500,87.272,87.198,0.0008,0.002,
27.01.2020 11:44:44.878 GMT-0500,87.273,87.147,0.002,0.002,
27.01.2020 11:44:44.928 GMT-0500,87.272,87.147,0.0008,0.002,
27.01.2020 11:44:45.325 GMT-0500,87.252,87.148,0.0008,0.002,
27.01.2020 11:44:50.098 GMT-0500,87.252,87.158,0.0008,0.0008,
27.01.2020 11:44:50.148 GMT-0500,87.282,87.158,0.002,0.002,
27.01.2020 11:44:50.225 GMT-0500,87.252,87.158,0.0008,0.002,
27.01.2020 11:44:51.499 GMT-0500,87.283,87.147,0.002,0.002,
27.01.2020 11:44:53.274 GMT-0500,87.283,87.207,0.002,0.002,
27.01.2020 11:44:53.717 GMT-0500,87.292,87.208,0.0008,0.0008,
27.01.2020 11:44:58.568 GMT-0500,87.293,87.208,0.0008,0.0008,
27.01.2020 11:44:58.619 GMT-0500,87.322,87.208,0.002,0.002,
27.01.2020 11:44:58.698 GMT-0500,87.313,87.208,0.0008,0.0008,
27.01.2020 11:45:00.249 GMT-0500,87.322,87.208,0.002,0.002,
27.01.2020 11:45:00.676 GMT-0500,87.313,87.207,0.002,0.002,
